player_id,player_slug,first_name,last_name,rank,player_url,profile_picture,flag_code,residence,birthplace,birthdate,birth_year,birth_month,birth_day,turned_pro,weight_lbs,weight_kg,height_ft,height_inches,height_cm,handedness,backhand,coach,career_high,career_high_date,prize_money_year,prize_money,titles_year,titles,win_loss_year,win_loss
sl92,shuichi-sekiguchi,Shuichi,Sekiguchi,516,/en/players/shuichi-sekiguchi/sl92/overview,www.atptour.com/-/media/tennis/sekiguchi-shuichi_headshot_lq.png,JPN,"Kanagawa, Japan","San Francisco, CA, USA",(1991.07.15),1991,07,15,,145,66,5,"6""",168,Right-Handed, Two-Handed Backhand,,259,14.05.05,"$19,308","$160,177",0,0,0-0,0-0
ph78,ryan-peniston,Ryan,Peniston,517,/en/players/ryan-peniston/ph78/overview,www.atptour.com/-/media/tennis/players/head-shot/2019/peniston_ryan_head_pp2019.png,GBR,"Great Wakering, England",Southend-on-sea,(1995.11.10),1995,11,10,,165,75,6,"0""",183,Left-Handed, Two-Handed Backhand,Paul Peniston,514,19.06.17,"$12,451","$34,365",0,0,0-0,0-0
sk94,cedrik-marcel-stebe,Cedrik-Marcel,Stebe,518,/en/players/cedrik-marcel-stebe/sk94/overview,www.atptour.com/-/media/tennis/players/head-shot/2018/stebe_head_ao18.png,GER,"Munich, Germany","Muehlacker, Germany",(1990.10.09),1990,10,09,2010,154,70,6,"0""",183,Left-Handed, Two-Handed Backhand,Lars Uebel,71,12.02.13,"$59,308","$914,117",0,0,0-2,21-34
pc68,tim-puetz,Tim,Puetz,519,/en/players/tim-puetz/pc68/overview,www.atptour.com/-/media/tennis/players/head-shot/2019/puetz_head_ao19.png,GER,"Usingen, Germany","Frankfurt, Germany",(1987.11.19),1987,11,19,,171,78,6,"1""",185,Right-Handed, Unknown Backhand,Lars Uebel,59,19.06.10,"$71,525","$478,962",1,2,12-12,29-22
a0e2,carlos-alcaraz-garfia,Carlos,Alcaraz Garfia,520,/en/players/carlos-alcaraz-garfia/a0e2/overview,,ESP,"El Palmar, Murcia, Spain","El Palmar, Murcia, Spain",(2003.05.05),2003,05,05,,150,68,6,"0""",183,,,"Juan Carlos Ferrero, Kiko Navarro",501,19.04.15,"$5,315","$5,807",0,0,0-0,0-0
n0b4,ryan-nijboer,Ryan,Nijboer,521,/en/players/ryan-nijboer/n0b4/overview,,NED,Dronten,Lelystad,(1999.07.28),1999,07,28,,169,77,5,"11""",180,Right-Handed, Two-Handed Backhand,Martin Bohm,502,19.04.15,"$8,032","$23,027",0,0,0-0,0-0
e766,edoardo-eremin,Edoardo,Eremin,522,/en/players/edoardo-eremin/e766/overview,www.atptour.com/-/media/tennis/players/head-shot/lq/active/eremin-edoardo-15/eremin_edoardo_2016/eremin_edoardo_16.png,ITA,"Cassine, Italy","Acqui Terme, Italy",(1993.10.05),1993,10,05,,193,88,6,"1""",185,Right-Handed, Two-Handed Backhand,Giorgio Galimberti,292,16.08.01,$416,"$94,260",0,0,0-0,0-0
mw84,john-mcnally,John,Mcnally,523,/en/players/john-mcnally/mw84/overview,www.atptour.com/-/media/tennis/players/head-shot/2018/mcnally_john_head_pp18.png,USA,"Cincinnati, OH, USA","Cincinnati, OH, USA",(1998.10.18),1998,10,18,,180,82,6,"0""",183,Right-Handed, Two-Handed Backhand,,520,19.06.17,"$1,510","$25,266",0,0,0-0,0-0
k863,cheong-eui-kim,Cheong-Eui,Kim,524,/en/players/cheong-eui-kim/k863/overview,,KOR,Korea,,(1990.03.23),1990,03,23,,,,,,,,,,296,15.06.08,"$7,040","$119,896",0,0,0-0,0-0
rb73,pietro-rondoni,Pietro,Rondoni,525,/en/players/pietro-rondoni/rb73/overview,www.atptour.com/-/media/tennis/players/head-shot/lq/active/rondoni_pietro_2017.png,ITA,Vercelli,Vercelli,(1993.11.03),1993,11,03,,172,78,6,"1""",185,Right-Handed, Two-Handed Backhand,,354,18.08.27,"$8,319","$75,198",0,0,0-0,0-0
lf59,chien-hsun-lo,Chien-hsun,Lo,526,/en/players/chien-hsun-lo/lf59/overview,www.atptour.com/-/media/tennis/players/head-shot/2018/lo-chien_head_pp18.png,TPE,Taiwan,New Taipei City,(1998.11.15),1998,11,15,,143,65,5,"6""",168,Right-Handed, Two-Handed Backhand,Manuel Jorquera & Tsai Chia Yen,403,18.12.24,"$5,492","$21,165",0,0,0-0,0-0
tc09,pol-toledo-bague,Pol,Toledo Bague,527,/en/players/pol-toledo-bague/tc09/overview,www.atptour.com/-/media/tennis/players/toledo_bague-pol-headshot_lq.png,ESP,Girona,"Maçanet de la Selva, Spain",(1994.12.22),1994,12,22,,158,72,5,"10""",178,Right-Handed, Two-Handed Backhand,Charly Rampello/Dino Callone,372,18.08.06,"$12,726","$99,448",0,0,0-0,0-0
hb67,christopher-heyman,Christopher,Heyman,528,/en/players/christopher-heyman/hb67/overview,www.atptour.com/-/media/tennis/players/head-shot/2018/heyman_head_pp18.png,BEL,"Mol, Belgium","Eupen, Belgium",(1993.10.08),1993,10,08,,198,90,6,"3""",191,Left-Handed, Unknown Backhand,,521,19.07.01,"$1,142","$89,387",0,0,0-0,0-0
hb59,yecong-he,Yecong,He,529,/en/players/yecong-he/hb59/overview,www.atptour.com/-/media/tennis/players/head-shot/lr2018/he_yecong_2018.png,CHN,,"Hang Zhou, China",(1994.02.15),1994,02,15,,165,75,5,"11""",180,Right-Handed, Unknown Backhand,,492,16.06.27,"$7,305","$78,255",0,0,0-0,0-0
mm54,vladyslav-manafov,Vladyslav,Manafov,530,/en/players/vladyslav-manafov/mm54/overview,,UKR,,,(1993.04.22),1993,04,22,,,,,,,,,,162,18.06.18,"$4,681","$127,905",0,0,0-0,0-0
sx90,fajing-sun,Fajing,Sun,530,/en/players/fajing-sun/sx90/overview,www.atptour.com/-/media/tennis/players/head-shot/lq/active/sun-fajing-16.png,CHN,,"Shan Xi, China",(1996.10.03),1996,10,03,,165,75,5,"10""",178,Right-Handed, Two-Handed Backhand,,226,18.10.22,"$3,967","$104,197",0,0,0-0,0-3
v821,gonzalo-villanueva,Gonzalo,Villanueva,532,/en/players/gonzalo-villanueva/v821/overview,,ARG,"Parana, Argentina","Parana, Argentina",(1995.01.13),1995,01,13,,154,70,5,"9""",175,Right-Handed, Two-Handed Backhand,,375,18.10.22,"$6,196","$57,329",0,0,0-0,0-0
ac58,nicolas-alvarez,Nicolas,Alvarez,533,/en/players/nicolas-alvarez/ac58/overview,www.atptour.com/-/media/tennis/players/head-shot/2018/alvarez_nicolas_head_pp18.png,PER,Peru,Quito,(1996.06.08),1996,06,08,,165,75,6,"1""",185,Right-Handed, Two-Handed Backhand,,505,19.06.17,"$1,654","$25,927",0,0,0-0,0-1
pf36,david-perez-sanz,David,Perez Sanz,533,/en/players/david-perez-sanz/pf36/overview,www.atptour.com/-/media/tennis/players/head-shot/2018/perez-sanz_david_getty18.png,ESP,,,(1994.05.15),1994,05,15,,,,,,,,,,158,16.09.19,"$3,080","$167,460",0,0,0-0,0-0
n0ae,brandon-nakashima,Brandon,Nakashima,535,/en/players/brandon-nakashima/n0ae/overview,,USA,,,(2001.08.03),2001,08,03,,,,,,,,,,523,19.04.15,"$1,210","$22,010",0,0,0-0,0-0
sh77,artem-smirnov,Artem,Smirnov,535,/en/players/artem-smirnov/sh77/overview,,UKR,"Kiev,Ukraine","Kiev,Ukraine",(1988.02.02),1988,02,02,,187,85,6,"2""",188,Left-Handed, Two-Handed Backhand,Oleksandr Bielov,226,16.05.09,"$2,856","$205,736",0,0,0-0,3-8
c0ak,oliver-crawford,Oliver,Crawford,537,/en/players/oliver-crawford/c0ak/overview,,USA,"Spartanburg, SC",Spartanburg,(1999.04.30),1999,04,30,,185,84,5,"11""",180,Right-Handed, Two-Handed Backhand,Kelly Jones,536,19.06.24,"$1,510","$7,132",0,0,0-0,0-0
m0e1,daniel-michalski,Daniel,Michalski,538,/en/players/daniel-michalski/m0e1/overview,,POL,,,(2000.01.11),2000,01,11,,,,,,,,,,523,19.04.15,"$3,971","$9,882",0,0,0-0,1-0
cf60,pawel-cias,Pawel,Cias,539,/en/players/pawel-cias/cf60/overview,,POL,"Warszawa, Poland","Gdansk, Poland",(1994.02.22),1994,02,22,,154,70,5,"10""",178,Right-Handed, Two-Handed Backhand,Pawel Cias,393,18.06.25,$430,"$57,215",0,0,0-0,0-0
v09l,sem-verbeek,Sem,Verbeek,540,/en/players/sem-verbeek/v09l/overview,www.atptour.com/-/media/tennis/players/head-shot/lq/active/verbeek_sem_2017.png,NED,Netherlands,"Amsterdam, Netherlands",(1994.04.12),1994,04,12,,184,83,6,"4""",193,Left-Handed, Two-Handed Backhand,,145,19.06.10,"$6,660","$53,136",0,0,0-0,1-1
cg07,hernan-casanova,Hernan,Casanova,541,/en/players/hernan-casanova/cg07/overview,www.atptour.com/-/media/tennis/players/head-shot/2018/casanova_hernan_getty18.png,ARG,"Lomas de Zamora, Buenos Aires","Buenos Aires, Argentina",(1994.02.06),1994,02,06,,168,76,5,"10""",178,Right-Handed, Two-Handed Backhand,"Jorge Bernard, Juan Martin Aranguren,pancho aran",255,18.05.21,"$10,719","$110,166",0,0,0-0,0-0
o635,jules-okala,Jules,Okala,542,/en/players/jules-okala/o635/overview,,FRA,,"Ermont, France",(1997.08.18),1997,08,18,,207,94,6,"4""",193,Right-Handed, Two-Handed Backhand,Christophe Couprie,381,18.07.16,"$10,515","$46,839",0,0,0-0,0-0
tb70,wishaya-trongcharoenchaikul,Wishaya,Trongcharoenchaikul,543,/en/players/wishaya-trongcharoenchaikul/tb70/overview,www.atptour.com/-/media/tennis/players/head-shot/lr2018/trongcharoenchaikul_wishaya_2018.png,THA,,,(1995.04.08),1995,04,08,,,,,,,Right-Handed, Two-Handed Backhand,,395,18.10.08,"$6,789","$67,373",0,0,1-0,10-7
n561,ivan-nedelko,Ivan,Nedelko,544,/en/players/ivan-nedelko/n561/overview,www.atptour.com/-/media/tennis/players/head-shot/lq/active/nedelko_ivan_2017.png,RUS,,,(1986.05.12),1986,05,12,,,,,,,,,,235,18.07.23,"$14,499","$230,296",0,0,0-0,0-2
mg84,nicolas-meister,Nicolas,Meister,545,/en/players/nicolas-meister/mg84/overview,www.atptour.com/-/media/tennis/meister-nicolas_headshot_lq.png,USA,Dallas,Santa Ana,(1989.05.15),1989,05,15,,170,77,5,"11""",180,Right-Handed, Two-Handed Backhand,,263,16.06.13,,"$131,491",0,0,0-0,0-1
g753,david-guez,David,Guez,546,/en/players/david-guez/g753/overview,www.atptour.com/-/media/tennis/players/head-shot/lq/active/guez-d_headshot_getty11.png,FRA,"Marseille, France","Marseille, France",(1982.12.08),1982,12,08,,165,75,6,"1""",185,Right-Handed, Unknown Backhand,Rosant Philippe,242,07.04.23,,"$800,214",0,0,0-0,3-14
lc58,tomas-lipovsek-puches,Tomas,Lipovsek Puches,546,/en/players/tomas-lipovsek-puches/lc58/overview,www.atptour.com/-/media/tennis/players/head-shot/lr2018/puches-lipovsek_tomas_2018.png,SLO,,,(1993.04.17),1993,04,17,,,,,,,,,,200,18.03.05,"$2,631","$135,606",0,0,0-0,0-1
m915,daniel-munoz-de-la-nava,Daniel,Munoz de la Nava,548,/en/players/daniel-munoz-de-la-nava/m915/overview,www.atptour.com/-/media/tennis/players/head-shot/lq/active/munoz_de_la_nava-d_headshot_lq10.png,ESP,"Madrid, Spain","Madrid, Spain",(1982.01.29),1982,01,29,1999,165,75,5,"9""",175,Left-Handed, Two-Handed Backhand,Ignacio Truyol,94,11.05.16,,"$1,102,567",0,0,0-0,6-14
rh54,rayane-roumane,Rayane,Roumane,548,/en/players/rayane-roumane/rh54/overview,,FRA,"Bagnolet, France","Montreuil, France",(2000.09.11),2000,09,11,,184,83,6,"4""",193,Right-Handed, Two-Handed Backhand,,538,19.05.06,"$2,253","$14,001",0,0,0-0,0-0
s09l,christian-seraphim,Christian,Seraphim,548,/en/players/christian-seraphim/s09l/overview,,GER,Munich,Munich,,,,,,204,93,6,"9""",206,Right-Handed, Two-Handed Backhand,,544,19.05.06,"$2,514","$15,108",0,0,0-0,0-0
bu34,jeremy-beale,Jeremy,Beale,551,/en/players/jeremy-beale/bu34/overview,,AUS,"Melbourne, Australia","Preston, Australia",(1994.10.04),1994,10,04,,184,83,6,"4""",193,Left-Handed, Two-Handed Backhand,,224,18.11.19,,"$40,465",0,0,0-0,0-0
v762,jeroen-vanneste,Jeroen,Vanneste,552,/en/players/jeroen-vanneste/v762/overview,,BEL,"Roeselare, Belgium",Roeselare,(1994.01.17),1994,01,17,,160,73,6,"0""",183,Right-Handed, Two-Handed Backhand,,370,18.08.20,"$9,937","$61,747",0,0,0-0,0-0
cn88,tiago-cacao,Tiago,Cacao,553,/en/players/tiago-cacao/cn88/overview,www.atptour.com/-/media/tennis/players/head-shot/2019/cacao_tiago_head19.png,POR,Peniche,Peniche,(1998.02.28),1998,02,28,,180,82,6,"1""",185,Right-Handed, Two-Handed Backhand,"Rui Machado, Gonçalo Nicau, Hugo Anão",394,18.12.17,"$4,149","$39,255",0,0,0-0,0-0
sx96,benjamin-sigouin,Benjamin,Sigouin,554,/en/players/benjamin-sigouin/sx96/overview,www.atptour.com/-/media/tennis/players/head-shot/2018/sigouin_head_pp18.png,CAN,"Vancouver, BC, Canada","Vancouver, BC, Canada",(1999.06.03),1999,06,03,,161,73,6,"4""",193,Right-Handed, Two-Handed Backhand,,474,19.04.29,$90,"$31,139",0,0,0-0,0-0
o483,christopher-o'connell,Christopher,O'Connell,555,/en/players/christopher-o'connell/o483/overview,,AUS,"Sydney, Australia","Sydney, Australia",(1994.06.03),1994,06,03,,172,78,6,"0""",183,Right-Handed, One-Handed Backhand,Fernando Ibarrola,219,17.02.06,"$22,465","$142,964",0,0,0-0,0-2
r913,cristian-rodriguez,Cristian,Rodriguez,555,/en/players/cristian-rodriguez/r913/overview,www.atptour.com/-/media/tennis/players/head-shot/lr2017/rodriguez_cristian_2017.png,COL,"Rome, Italy","Bogota, Colombia",(1990.06.24),1990,06,24,,168,76,5,"11""",180,Right-Handed, Two-Handed Backhand,Simone Torri,362,18.04.09,"$4,040","$77,343",0,0,0-0,1-0
lg87,gerardo-lopez-villasenor,Gerardo,Lopez Villasenor,557,/en/players/gerardo-lopez-villasenor/lg87/overview,,MEX,"Puerto Vallarta, Mexico","Puerto Vallarta, Mexico",(1995.05.12),1995,05,12,,200,91,6,"3""",191,Right-Handed, Two-Handed Backhand,Nicolas Guizar,515,19.01.07,"$22,037","$39,175",0,0,0-1,1-3
dg97,artem-dubrivnyy,Artem,Dubrivnyy,558,/en/players/artem-dubrivnyy/dg97/overview,,RUS,Russian,Taganrog,(1999.01.31),1999,01,31,,165,75,6,"0""",183,Right-Handed, Two-Handed Backhand,,542,19.04.15,"$9,813","$30,452",0,0,0-0,0-0
mw75,felipe-meligeni-rodrigues-alves,Felipe,Meligeni Rodrigues Alves,558,/en/players/felipe-meligeni-rodrigues-alves/mw75/overview,,BRA,São José dos Campos,"Campinas, Brazil",(1998.02.19),1998,02,19,,165,75,,,,Right-Handed, Two-Handed Backhand,,374,18.10.01,"$4,912","$44,764",0,0,0-0,0-0
f840,nerman-fatic,Nerman,Fatic,560,/en/players/nerman-fatic/f840/overview,www.atptour.com/-/media/tennis/players/head-shot/lq/active/fatic_nerman_2016.png,BIH,"Sarajevo, Bosnia & Herzegovina","Sarajevo, Bosnia & Herzegovina",(1994.10.24),1994,10,24,,190,86,6,"3""",191,Right-Handed, Two-Handed Backhand,,435,18.12.17,"$8,170","$58,110",0,0,0-1,2-3
lc54,benjamin-lock,Benjamin,Lock,560,/en/players/benjamin-lock/lc54/overview,www.atptour.com/-/media/tennis/players/head-shot/2018/lock_benjamin_2018.png,ZIM,"Tallahassee, FL, USA","Harare, Zimbabwe",(1993.03.04),1993,03,04,,190,86,6,"6""",198,Right-Handed, Two-Handed Backhand,"Ryler Deheart, Dwayne Hultquist, Nick Crowell",175,18.11.05,"$4,436","$83,084",0,0,0-1,2-2
cn78,lucas-catarina,Lucas,Catarina,562,/en/players/lucas-catarina/cn78/overview,www.atptour.com/-/media/tennis/players/head-shot/lr2018/catarina_lucas_2018.png,MON,Monaco,Monaco,(1996.08.26),1996,08,26,,176,80,6,"1""",185,Right-Handed, Two-Handed Backhand,,526,19.05.27,$418,"$101,524",0,0,0-0,0-0
a09t,dan-added,Dan,Added,563,/en/players/dan-added/a09t/overview,www.atptour.com/-/media/tennis/players/head-shot/2018/added_dan_pp18.png,FRA,"Strasbourg, France","Strasbourg, France",(1999.04.13),1999,04,13,,158,72,6,"0""",183,Right-Handed, Unknown Backhand,,243,18.12.17,"$4,150","$39,238",0,0,0-0,0-0
bm43,remi-boutillier,Remi,Boutillier,564,/en/players/remi-boutillier/bm43/overview,www.atptour.com/-/media/tennis/players/head-shot/lq/active/boutillier-r_headshot_getty14/boutillier-remi_headshot_lq.png,FRA,"Paris, France","Briançon, France",(1990.01.15),1990,01,15,,165,75,6,"2""",188,Right-Handed, One-Handed Backhand,Grégory Carraz,235,15.05.25,,"$86,862",0,0,0-0,0-0
sh37,marc-sieber,Marc,Sieber,564,/en/players/marc-sieber/sh37/overview,www.atptour.com/-/media/tennis/players/head-shot/lr2017/sieber_marc_2017.png,GER,Munich,"Straubing, Germany",(1988.02.28),1988,02,28,2006,150,68,5,"10""",178,Left-Handed, Two-Handed Backhand,Marc Meigel,481,12.12.03,,"$122,471",0,0,0-0,0-0
n558,n.sriram-balaji,N.Sriram,Balaji,566,/en/players/n.sriram-balaji/n558/overview,www.atptour.com/-/media/tennis/players/head-shot/lq/active/balaji-sriram-15.png,IND,India,"Coimbatore, India",(1990.03.18),1990,03,18,,162,73,6,"0""",183,Right-Handed, Two-Handed Backhand,Alexander Waske Tennis University,96,18.07.23,"$17,231","$228,302",0,0,1-1,6-14
d0cg,facundo-diaz-acosta,Facundo,Diaz Acosta,567,/en/players/facundo-diaz-acosta/d0cg/overview,,ARG,Buenos Aires,Buenos Aires,(2000.12.15),2000,12,15,,160,73,6,"0""",183,Left-Handed, Two-Handed Backhand,"Mariano Monachesi, Mariano Hood",0,eer High,$624,"$8,979",0,0,0-0,0-0
ph77,david-poljak,David,Poljak,568,/en/players/david-poljak/ph77/overview,www.atptour.com/-/media/tennis/players/head-shot/2019/poljak_david_head_pp2019.png,CZE,"Ostrava, Czech Republic","Ostrava, Czech Republic",(1996.05.17),1996,05,17,,169,77,6,"2""",188,Right-Handed, Two-Handed Backhand,Jiri Novák,415,18.10.22,"$4,110","$50,841",0,0,0-0,0-0
v620,agustin-velotti,Agustin,Velotti,568,/en/players/agustin-velotti/v620/overview,www.atptour.com/-/media/tennis/players/head-shot/lq/active/velotti-agustin-16.png,ARG,,,(1992.05.24),1992,05,24,,,,,,,Right-Handed, Unknown Backhand,,166,13.09.16,"$13,385","$291,032",0,0,0-0,0-4
g806,andrey-golubev,Andrey,Golubev,570,/en/players/andrey-golubev/g806/overview,www.atptour.com/-/media/tennis/players/head-shot/lq/active/golubev-a_headshot_getty14.png,KAZ,"Astana, Kazakhstan","Volzhskij, Russia",(1987.07.22),1987,07,22,2005,174,79,6,"0""",183,Right-Handed, One-Handed Backhand,Yuri Schukin,33,10.10.04,"$3,280","$2,667,853",0,1,0-0,67-117
v656,francesco-vilardo,Francesco,Vilardo,570,/en/players/francesco-vilardo/v656/overview,www.atptour.com/-/media/tennis/players/head-shot/lq/active/vilardo_francesco_2016.png,ITA,Fuscaldo,"Belvedere Marittimo, Italy",(1989.12.28),1989,12,28,,154,70,5,"10""",178,Right-Handed, One-Handed Backhand,"Golarsa Laura, Rota William",455,18.09.24,"$2,404","$74,145",0,0,0-0,0-0
fa50,thomas-fancutt,Thomas,Fancutt,572,/en/players/thomas-fancutt/fa50/overview,www.atptour.com/-/media/tennis/players/head-shot/2018/fancutt_head_pp18.png,AUS,Brisbane,"Brisbane, Australia",(1995.02.25),1995,02,25,,182,83,6,"2""",188,Right-Handed, One-Handed Backhand,National Academy,276,18.12.03,"$1,568","$55,376",0,0,0-0,0-0
f952,nicolae-frunza,Nicolae,Frunza,573,/en/players/nicolae-frunza/f952/overview,,ROU,"Bucharest, Romania","Bucharest, Romania",(1997.11.15),1997,11,15,,172,78,6,"1""",185,Right-Handed, One-Handed Backhand,Daniel Frunza,442,17.06.26,"$4,288","$44,377",0,0,0-0,0-2
pe42,luis-pati%c3%b1o,Luis,Patiño,574,/en/players/luis-pati%c3%b1o/pe42/overview,www.atptour.com/-/media/tennis/players/head-shot/2018/patino_luis_getty18.png,MEX,"Mazatlan, Mexico","Mazatlan, Mexico",(1993.10.06),1993,10,06,,171,78,6,"0""",183,Right-Handed, Two-Handed Backhand,Leonardo Olguin,239,15.09.14,"$3,384","$95,975",0,0,0-0,1-4
p0d0,jakub-paul,Jakub,Paul,574,/en/players/jakub-paul/p0d0/overview,,SUI,"Chur, Switzerland","Chur, Switzerland",(1999.03.22),1999,03,22,,158,72,5,"11""",180,Right-Handed, Two-Handed Backhand,,402,18.11.12,"$1,674","$24,121",0,0,0-0,1-1
df88,aziz-dougaz,Aziz,Dougaz,576,/en/players/aziz-dougaz/df88/overview,www.atptour.com/-/media/tennis/players/head-shot/2018/dougaz_aziz_pp18.png,TUN,Tallahassee Florida,"La Marsa, Tunisia",(1997.03.26),1997,03,26,,176,80,6,"2""",188,Left-Handed, Two-Handed Backhand,,444,18.12.17,"$5,783","$46,805",0,0,0-0,1-5
n09u,rio-noguchi,Rio,Noguchi,577,/en/players/rio-noguchi/n09u/overview,,JPN,"Kanagawa, Japan","Fukuoka, Japan",(1998.12.28),1998,12,28,,138,63,5,"6""",168,Right-Handed, Two-Handed Backhand,Hiroyuki Kojima,428,18.12.17,"$9,420","$37,291",0,0,0-0,0-0
ke05,danylo-kalenichenko,Danylo,Kalenichenko,578,/en/players/danylo-kalenichenko/ke05/overview,www.atptour.com/-/media/tennis/players/head-shot/lq/active/kalenichenko-danylo-15.png,UKR,Bratislava,"Kiev, Ukraine",(1994.02.02),1994,02,02,,172,78,6,"2""",188,Right-Handed, Two-Handed Backhand,,488,17.09.18,"$8,739","$60,847",0,0,0-0,0-1
d893,marko-djokovic,Marko,Djokovic,579,/en/players/marko-djokovic/d893/overview,www.atptour.com/-/media/tennis/players/head-shot/2018/djokovic_marko_2018.png,SRB,,,(1991.08.20),1991,08,20,,,,,,,,,,323,19.03.18,"$16,107","$89,511",0,0,2-2,3-10
f0bt,jonas-forejtek,Jonas,Forejtek,579,/en/players/jonas-forejtek/f0bt/overview,www.atptour.com/-/media/tennis/players/head-shot/2019/forejtek_jonas_head19.png,CZE,Pilsen,Pilsen,(2001.03.10),2001,03,10,,156,71,5,"11""",180,Right-Handed, Two-Handed Backhand,,579,19.06.24,"$3,216","$6,366",0,0,0-0,0-0
lb78,jea-moon-lee,Jea Moon,Lee,579,/en/players/jea-moon-lee/lb78/overview,,KOR,,,(1993.07.02),1993,07,02,,,,,,,Right-Handed, Two-Handed Backhand,,570,19.05.13,"$1,300","$20,801",0,0,0-0,0-1
v886,pablo-vivero-gonzalez,Pablo,Vivero Gonzalez,582,/en/players/pablo-vivero-gonzalez/v886/overview,www.atptour.com/-/media/tennis/players/head-shot/lq/active/vivero-gonzalez_pablo_2016.png,ESP,"Madrid, Spain","Madrid, Spain",(1995.04.26),1995,04,26,,176,80,6,"4""",193,Right-Handed, Two-Handed Backhand,UCJC Sports Club,283,16.07.11,"$5,777","$68,776",0,0,0-0,0-0
gd91,juan-ignacio-galarza,Juan Ignacio,Galarza,583,/en/players/juan-ignacio-galarza/gd91/overview,www.atptour.com/-/media/tennis/players/head-shot/lq/active/juan-ignacio_galarza_2017.png,ARG,"Buenos Aires, Argentina","Buenos Aires, Argentina",(1994.03.18),1994,03,18,,178,81,6,"0""",183,Right-Handed, Two-Handed Backhand,Maxi Barrena,334,16.05.16,"$3,272","$94,691",0,0,0-0,0-0
n0am,emilio-nava,Emilio,Nava,583,/en/players/emilio-nava/n0am/overview,,USA,,"West Hills, CA, USA",(2001.12.02),2001,12,02,2018,163,74,6,"0""",183,Right-Handed, Unknown Backhand,"Xochitl Nava, Oscar Soria",464,19.04.22,"$1,280","$19,099",0,0,0-0,0-0
le38,niels-lootsma,Niels,Lootsma,585,/en/players/niels-lootsma/le38/overview,,NED,"Amsterdam, Netherlands","Groningen, Netherlands",(1994.08.15),1994,08,15,,172,78,6,"4""",193,Right-Handed, Two-Handed Backhand,Martin Simek,423,17.07.24,"$9,198","$68,701",0,0,0-0,0-0
h0a4,nick-hardt,Nick,Hardt,586,/en/players/nick-hardt/h0a4/overview,,DOM,,,(2000.09.20),2000,09,20,,,,,,,,,,575,19.05.13,"$5,570","$14,840",0,0,0-0,0-1
lh70,kuan-yi-lee,Kuan-Yi,Lee,586,/en/players/kuan-yi-lee/lh70/overview,www.atptour.com/-/media/tennis/players/head-shot/lr2018/lee_kuan-yi_2018.png,TPE,Taipei,Taipei,(1996.09.09),1996,09,09,,152,69,5,"10""",178,Right-Handed, Unknown Backhand,,447,17.01.30,"$4,849","$46,647",0,0,0-0,2-2
k0a3,patrick-kypson,Patrick,Kypson,588,/en/players/patrick-kypson/k0a3/overview,www.atptour.com/-/media/tennis/players/head-shot/2017/kypson_head_pp17.png,USA,"Raleigh, NC, USA","Durham, NC, USA",(1999.10.28),1999,10,28,,175,79,6,"2""",188,Right-Handed, Two-Handed Backhand,Jake Lester,449,19.02.18,"$2,765","$82,439",0,0,0-0,0-1
sy74,manish-sureshkumar,Manish,Sureshkumar,589,/en/players/manish-sureshkumar/sy74/overview,,IND,"Chennai, India","Chennai, India",(1999.08.13),1999,08,13,,137,62,6,"0""",183,Right-Handed, Two-Handed Backhand,Sureshkumar,508,18.11.19,"$3,671","$25,091",0,0,0-0,0-0
rf12,alberto-romero-de-avila-senise,Alberto,Romero De Avila Senise,590,/en/players/alberto-romero-de-avila-senise/rf12/overview,www.atptour.com/-/media/tennis/players/head-shot/2018/romerodeavila_tito_getty18.png,ESP,"Madrid, Spain","Madrid, Spain",(1997.12.03),1997,12,03,,138,63,5,"8""",173,Right-Handed, Two-Handed Backhand,Luis Zapata,583,19.01.14,$672,"$31,924",0,0,0-0,0-0
s0gz,nikolas-sanchez-izquierdo,Nikolas,Sanchez Izquierdo,591,/en/players/nikolas-sanchez-izquierdo/s0gz/overview,www.atptour.com/-/media/tennis/players/head-shot/2019/sanchez-izquierdo_nikolas_head19.png,ESP,Sant andreu de llavaneras,Barcelona,(1999.03.15),1999,03,15,,169,77,6,"1""",185,Right-Handed, Two-Handed Backhand,,578,18.11.26,"$10,466","$23,660",0,0,0-0,0-0
so41,ji-hoon-son,Ji Hoon,Son,592,/en/players/ji-hoon-son/so41/overview,,KOR,"Busan, Korea","Busan, Korea",(1994.09.09),1994,09,09,,163,74,5,"11""",180,Right-Handed, Two-Handed Backhand,,452,19.04.01,$260,"$17,435",0,0,0-0,0-0
gb13,germain-gigounon,Germain,Gigounon,593,/en/players/germain-gigounon/gb13/overview,www.atptour.com/-/media/tennis/players/head-shot/lq/active/gigounon-g_headshot_getty13.png,BEL,,,(1989.04.20),1989,04,20,,161,73,5,"10""",178,Right-Handed, Unknown Backhand,,185,15.08.17,,"$238,600",0,0,0-0,0-1
ea13,moez-echargui,Moez,Echargui,594,/en/players/moez-echargui/ea13/overview,www.atptour.com/-/media/tennis/players/head-shot/2019/echargui_moez_head_pp2019.png,TUN,"La Marsa, Tunisia","La Marsa, Tunisia",(1993.01.10),1993,01,10,,165,75,5,"11""",180,Right-Handed, Two-Handed Backhand,,362,19.05.27,"$1,646","$49,104",0,0,0-0,0-1
